rebalance_date,domain,basket_code,basket_name,basket_weight,tradable_nav,basket_level,tail_probability_weight_share,proxy_weight_share,slot_coverage_ratio,direction_balance_score,cash_weight,price_coverage_share,entries,exits,turnover,transaction_cost,rebalanced
2022-11-14,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-15,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-16,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-17,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-18,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-19,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-20,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-21,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-22,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-23,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-24,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-25,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-26,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-27,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-28,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-29,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-11-30,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-01,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-02,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-03,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-04,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-05,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-06,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-07,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-08,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-09,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-10,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-11,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-12,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-13,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-14,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-15,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-16,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-17,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-18,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-19,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-20,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-21,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-22,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-23,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-24,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-25,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-26,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-27,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-28,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-29,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-30,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2022-12-31,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,0.0,0,0,0.0,0.0,True
2023-01-01,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-02,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-03,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-04,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-05,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-06,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-07,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-08,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-09,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-10,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-11,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-12,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-13,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-14,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-15,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-16,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-17,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-18,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-19,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-20,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-21,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-22,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-23,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-24,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-25,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-26,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-27,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-28,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-29,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-30,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-01-31,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-01,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-02,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-03,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-04,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-05,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-06,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-07,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-08,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-09,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-10,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-11,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-12,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-13,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-14,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-15,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-16,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-17,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-18,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-19,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-20,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-21,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-22,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-23,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-24,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-25,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-26,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-27,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-02-28,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-01,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-02,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-03,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-04,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-05,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-06,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-07,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-08,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-09,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-10,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-11,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-12,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-13,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-14,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-15,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-16,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-17,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-18,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-19,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-20,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-21,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-22,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-23,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-24,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-25,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-26,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-27,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-28,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-29,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-30,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-03-31,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-01,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-02,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-03,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-04,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-05,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-06,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-07,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-08,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-09,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-10,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-11,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-12,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-13,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-14,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-15,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-16,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-17,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-18,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-19,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-20,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-21,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-22,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-23,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-24,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-25,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-26,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-27,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-28,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-29,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-04-30,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-01,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-02,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-03,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-04,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-05,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-06,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-07,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-08,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-09,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-10,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-11,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-12,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-13,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-14,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-15,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-16,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-17,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-18,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-19,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-20,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-21,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-22,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-23,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-24,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-25,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-26,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-27,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-28,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-29,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-30,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-05-31,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-01,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-02,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-03,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-04,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-05,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-06,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-07,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-08,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-09,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-10,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
2023-06-11,POLITICAL,ADIT-P1,China Governance,0.0956,100.0,100.0,,,,,1.0,1.0,0,0,0.0,0.0,True
